address,TP?,confidence
0x62eca46294e51fc10d48572ad2a99467919f7cbe,0,1.0
0x893fe46aaeeb837b69425e32b75c36482c6e629c,0,1.0
0x8f885982473e2453afdcf4de89ac26dd280b7830,0,1.0
0x44afd8995b70f37c90c2c6a484218f79df86d74a,1,1.0
0x3dc0501c32bee0cc1e629d590302a4b909797474,1,1.0
0xebdf7041bbcfa71cd9169a07d879e54a959a4089,1,1.0
0xd52bdbd7fc65da33f57c64e55134c01984c101f5,1,1.0
0x639e68de58fcbbac6302d5a6eeae756c43eef242,1,1.0
0x3bb5e74f7ff56e0b64d326f8ec07236aa4a07260,1,1.0
0x6d15a5f9c98e272686a5b241bc31516514e18b30,0,1.0
0x1598204d0b4a73b55ef06b35a5071049509a90d0,1,1.0
0x3f466b86ed18d0713b373a463e5951a4f4c32fba,0,1.0
0x889930ad5b7ea9115e75c04c73209b76ab70e8c6,0,1.0
0x2a106e06cd26fad93f732daa4218fce4eac6d6d8,0,1.0
0x36f20b9b964a7d0faeab4f74ba4e445c324a427b,0,1.0
0x327d21faaee5a821570ca7e220f78531900d2bef,0,1.0
0x47376212bd441bc030d0aafe5b91d13dc5b44155,1,1.0
0x8f6ad1e464e7d8acbb08304c8bbf6e01022f9762,0,1.0
0xef906c48b8fde48f5f2ceb448b1163bf964ef4ac,0,1.0
0x52ff8b15ef6b38cf0554ba9207d70d0d2437c56a,1,1.0
0x220be8986ed526d1b298ebcf6158453cf87f3114,1,1.0
0xadf28828d53c60f8ba8f43802eb4af2ef538f8a1,1,1.0
0x6ecc17b8bd92526a6184a50dca3e723b2c46d8b5,0,1.0
0x14a9b48379aa69634b067aedf2572b9bb1a4dec3,1,1.0
0x4a7babfafe46456bc4e965d6fbeaff7f01c8b330,0,1.0
0xa120fd6cec5733b544bc5276a815716f31951c35,0,1.0
0x9f6ae96be72cd4f9870e66c953d58f6d3af502e8,1,1.0
0xd682bb54ae24df2a90b70e630becae8edc1473f9,1,1.0
0x0cdd78c34a4305234898864c1daccdbb326a520d,1,1.0
0x400d188e1c21d592820df1f2f8cf33b3a13a377e,1,1.0
0xb6cedb3ecc107d7b62b9c2abce7b0c6af13a1c54,0,1.0
0x253f6e0bfe6c7675e8513b4c132f00b00b951d5e,0,1.0
0x5d3a1ee2b01a3ed8cf230a779b17d31603e19672,1,1.0
0xf94364bdb00ddbce47318829b3570f790da75a72,0,1.0
0xf0ad5cad05e10572efceb849f6ff0c68f9700455,0,1.0
0xdc8fd6abd32fd9d0dc74e6947aca082658adeb3d,0,1.0
0xa49b1dda89f93b7e4a66789501cb4bb337bf8673,0,1.0
0x69aaeed694cc5ca303406d2fe055099edf88723f,1,1.0
0x21ef3d6663a7468200a9c671526986f7e12682a8,1,1.0
0x43c264a5df8717fa5a185006429266ef15193edc,0,1.0
0x70c9c84b4f04e58bf0ebc11055b73ca7dcac4e2d,1,1.0
0x9497043f4cd9450867479f3fd873d80d9321094c,1,1.0
0x5d790fdf8ea550a5329de415d831c300f5fa4b7e,0,1.0
0x640f719bff8f02c37b36f3ee3fc00f85a4b16fbb,0,1.0
0xfd41538077d0288e5e473dac75c019993e690266,0,1.0
0xbf8511ba8c5f934a2dfffe67a5dfcd781e59c4ce,1,1.0
0x3e3fe2a56a5ece490f15121cc9fcaa4fa01007d3,0,1.0
0xf027003f78080dbeddb5358ec3208edcfef75c4c,1,1.0
0x9a376e31f1947c468ca904b4307c8970667e0ec2,1,1.0
0x8db14c8839ee82609045fb55176c4142f54a6c47,0,1.0
0xcff5e188fafb4ffb7a18bff239089563143ccef5,0,1.0
0xc0952584ddd2735a237f844dab59bde737e7fe14,0,1.0
0xfffeee1655f36233fd58fdda74720b4eb85fddec,0,1.0
0xadc34a12270978e4365b0f9f701c666b1eb2fe20,1,1.0
0x9cbf1c1592c750050742029baf9b1167a60f5d14,0,1.0
0xeb9a4b185816c354db92db09cc3b50be60b901b6,1,1.0
0x4d6fca01cf1eda9c66a77c43c1326e3fe350996d,1,1.0
0xa3a07912e74acf57f3362d8b4cda85ce652fc887,1,1.0
0xe2a4e17769788c960a5a23e08eaf5d79fe654528,1,1.0
0xffd31e68bf7af89df862435a138615bd60abf574,1,1.0
0x7cdfa222f37f5c4cce49b3bbfc415e8c911d1cd8,1,1.0
0x275a0c5744894b756bd2cca32f831befd46487b1,1,1.0
0x77678cfd0f2b55152adc6599db9f988ab28d72f2,0,1.0
0x0d8f67a5792c156d0244f380a66655b9f4255586,0,1.0
0x6afd9628ef194f2365f6de9c8cee8938dfd936ed,0,1.0
0x46f175281bddfaba661865bfe1a27ad2c1133a47,1,1.0
0x557c1fcd4f0e13e97708f7fc892ef9c39d883bdb,0,1.0
0x0c9b5c62e7ddeba23164fefa0ff10676e3b52629,1,1.0
0x366cf49c6bc3986b20ecf4fd7c05f0c617332e8c,0,1.0
0xbfffc5ae8f7c87e9c4eaa1ef88c2a6c219a1563d,1,1.0
0xad169c24a3a2e561beb58f671abede48dc64d850,0,1.0
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,1,1.0
0xcb8a874ad773b10e6cf3b6b6de9dcc3b2ff68a9e,0,1.0
0x7905d550ede2b42a26cae2fb4f81d2ae5a6d3476,0,1.0
0x6183dd6d4418b3414c5b9e700c81a5e860a22397,0,1.0
0xd0679f8c568ed7ffd67e2447e31a4a906c036796,1,1.0
0x8227d745273c29bd3179611df37e84e6cf068bee,0,1.0
0x1d10997e92011398a20612f9ee87e33449bc1fe4,0,1.0
0xad43e9372590b2b1c2414f250c0b6d55382ba272,1,1.0
0x0854dcbdcd026c0b534b09608adb3f2bf6baacd0,1,1.0
0x4fb4ca5b6811b47775e914193ab3a136ee8f0ed8,0,1.0
0xd666480ed3f4d6cc10ba13e6e7341bb4d23e1bfd,0,1.0
0x170f75740914da375147d63aaf9df962be196555,1,1.0
0x23f33b2640abbc8b51d13ae1974ad72ebc09545c,0,1.0
0x468b8809ec8e0ab8cd56050f820b028417218ef3,1,1.0
0x3b8b95eccce73667305b322fd89e5a148e262f62,1,1.0
0xff51c457c84c970bcfbf6f6551dc527421ec4231,1,1.0
0xf01b26626550448606de2b6e7eeda1216d9cd239,1,1.0
0xbc053e4bc868f40beea7d571c808f01ade8dae12,0,1.0
0x8da10d1d4e03cd2459ebafb91439a9eba1cef42e,0,1.0
0x56c7f1f2b6aa830760b66df2967ed36438865f10,0,1.0
0x62ea72069c02e06c22da38f559218b25e878fe84,0,1.0
0x5314dd28de3f215647b64ccb3701e6098a80d080,1,1.0
0x0869d49644ce3fd53dcbfa824b3794c0b4ae3774,1,1.0
0xe7e01babb53c98f8d84d05dfff64ebb63ed37bf5,0,1.0
0x71168ca1d778128dff21d799ba931d9dfd48f8a2,0,1.0
0x0efef0b34638addc8833ba729ae20016b5f24ffc,0,1.0
0x9097bc3aaca7ee7d92675951cb06dcdbef1a878d,1,1.0
0x310e7224767bf4c88bbd3181bb1cf8daaba6ce6c,1,1.0
0x9f9f8611430796a699dd71233eedc7de0821ac9a,1,1.0
0x36234385514de7eb14b2fb5125774e874a88f9ce,0,1.0
0x8b31b636cdc07f1266d8b937dd3952d7f4669018,1,1.0
0xc759f8eea82a013555e817c14b0d5ddaefcb78a6,0,1.0
0x070d026502014919ba0b80cb470ee461210185fe,1,1.0
0x20b59478e5e4b1a1051fe20d1a639a0e7beb36a2,0,1.0
0xbea4b527c3551f363068493b1b913d2b8651c668,0,1.0
0xca4e9af20d0cdccaa7236a5637dc6a736bdd1b65,0,1.0
0x0bf0147fe980cfe37c0910c9023b14f2d030d2d3,1,1.0
0x9e67c652aef503926e0dbaad1535b604ddb72db7,1,1.0
0x0c15d535f8c21d6f3a03dd46ae23a07e5d897c80,0,1.0
0xe85b52e670713be8a6ae230eeda539975066d0d0,1,1.0
0x53069c5327fa157d14c7defa9af8e4d1cf3d3d0e,0,1.0
0x02557a5e05defeffd4cae6d83ea3d173b272c904,1,1.0
0x6c1bcb34142bffd35f57db626e0ac427af616a4d,0,1.0
0x9a6fb86bd26cbcbf5ba1b9dfd55f479875f310cb,1,1.0
0x536ad2443ba256577876dbb4b89db10966513475,0,1.0
0xe6aa4bfed63309ce503771e7f644f24cf14633b8,0,1.0
0xa858bc1b71a895ee83b92f149616f9b3f6afa0fb,1,1.0
0x2617e45c14c1e8dd3c3dea989e48093f4924c483,1,1.0
0xa2f5fa2c90fe3f959aafd2a42ea9c4ada668b682,1,1.0
0xe2ff99d71555b62271f74b062d1e2928c4d27b1e,0,1.0
0x6c0f03411ab250f0a080a4420190b821affd4602,1,1.0
0xd1feb7203fe3283173db9fee9198a238f9ce222a,0,1.0
0xa52966d88586e708b128bc22e7a8b7900a7918ac,0,1.0
0xb8b33a40083597ca8d01ffdb6f4007e96eb53384,0,1.0
0xec6197467c356339a422c9d89ac1363fd0de9b6b,1,1.0
0x5eef0e02b6f84f5b13543ed41df975b751b33182,0,1.0
0x30cd86808c5711935b4cf8dc2b2ae8347f876357,1,1.0
0x846d5bafe97a82f0f9d561ba228a9e785583d1e3,1,1.0
0xae56beccaa263947c1ba271c1b52c853e8bae68b,1,1.0
0x5676961fdc4acffd184d44534675f867aadc0c2a,1,1.0
0x7df697f6825578388504264ea9e401a5d15e8934,1,1.0
0x539da201f33a25e4a782d3b42eb0f0a83c0fd753,1,1.0
0x780ed9e3d7b16cf64f7fada757b7d4ee793a7470,0,1.0
0x3c90a252ec61e922dd4de6481f1761b6a30993ed,1,1.0
0x016396044709eb3edc69c44f4d5fa6996917e4e8,1,1.0
0x47a15658051e1c68795f8d51d1f29de8b6ccacd2,0,1.0
0x6c1a692ea7c92ae76cbfdda122830698c950f0ff,0,1.0
0x828381a9ac19e874c9345101a4c5a80ac5619a0b,1,1.0
0x431b15b6c560f3dffe16324b631549bc1ec333e9,0,1.0
0xa726e225a475e47faadb0586a8743f03cf0dbec5,0,1.0
0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2,0,1.0
0x62534415b161cb4415a0e58c5be1a88c53673be8,0,1.0
0xe98ceaca54a44b197f7248dd96eebade1cf7f399,0,1.0
0x5b11aacb6bddb9ffab908fdce739bf4aed554327,1,1.0
0x1125b511399c3e28ad196f0ff7931aabf281a0d3,1,1.0
0x36ff29571ed2ff029df9fa6da076ca1484ceb9dc,1,1.0
0x2880f03f181ee0967a00bac5346574f58f91b615,0,1.0
0xcd37c2b62cb8a0633fc75452b01bb1fe80ebf4ca,1,1.0
0xec124c0a3579fc1ce707da6b4414017d08b5c2ab,1,1.0
0x8a1cec92faafa44eecc3633b939a98f4ae4b87ee,0,1.0
0x60f37f3a9b2f14a684397309cb3b20c628fee43b,0,1.0
0x9b0ef39988224518819da55ec81210390f9d664a,0,1.0
0x50821a0fda35e2a78f1162d772928f35952d37e9,0,1.0
0x7ff9076546bd706bbfaa7142a33f4e37e89011f5,0,1.0
0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,0,1.0
0xea4df6f41e90dd7b6c482bda228925de159c03f5,0,1.0
0x84afa106fbf9b45e369724024cae14e8c7529c26,1,1.0
0x4f60db57cf5911a6eaa1684c10634289f4e9316e,1,1.0
0xde4a88ef731cc55450c76e9307a64e94146006f7,1,1.0
0xae269be192e253c643e4f316c9fd7d2c56f06053,1,1.0
0x821869502a659cf440f48aaa85b503685e34c2ab,0,1.0
0x1d49ad13da6bbb6c2895dabe8cfe8f04834c2bed,0,1.0
0xeccb1c1cb1ec652627932eb6b3aad57cb431b1fa,1,1.0
0x646da308ba60102bb2e746b7d86dacfd3a71209c,1,1.0
0x645c65fa06f0e248a2cb4418873586b1dda36da9,0,1.0
0x77f54e6a0ed49e8ce5155468feaec29368b10465,1,1.0
0xd43e3a7c85fc6bfd8bc56db92dbe9b9675cd245a,1,1.0
0x72d2da71d6ea20c63a4f23b888ea70dc044f6800,0,1.0
0x6a47d8d1e1e79b0b48f0d2b3a2fa170287901e93,0,1.0
0xba18ee75d044f6081f513a1fd2d29ddfdd05b086,1,1.0
0x39e48d55207f3bf91f944855d2cead82e88933b8,0,1.0
0x173050e8fe0b0abac2205b2de42501a8407945d9,0,1.0
0xe28cd88d23f4741d8affb0c0df90cbaef9be31ae,1,1.0
0x44d5a250eca51421bda2d337a0155a96ab9687d8,0,1.0
0x7ff0a8742aead46681cb57406583b36c3da771a0,1,1.0
0x95763a3419de506a58f2b89ca7d01356fa69a8a6,0,1.0
0xc230ce24b527ed4caf97310753330a2965f3a4bd,0,1.0
0xa772c0522ed871f191d98765f73df71900497df3,1,1.0
0x0dce40212e3c689ad502739e283d9c3ac79727bc,0,1.0
0x42a501903afaa1086b5975773375c80e363f4063,0,1.0
0x647972c6a5bd977db85dc364d18cc05d3db70378,0,1.0
0x25b407edc039e441da7e74913023a4598e9a4cf5,1,1.0
0xe6266540fce9368ba3177b89f9b7663f6e0cf55d,0,1.0
0x0ec0f229574b7491076d1104d378913e28e7ed2a,1,1.0
0x01dae2898900622f79c5d09e7363693cd1f48be8,0,1.0
0x565334cbfe3652cb144e5ec665e7c25dee956015,1,1.0
0xb24d62b2a2cb42f3c459b6f45556cd9205fb1815,0,1.0
0xc666581973e41d24dc56775f327f39d5c49f10d9,0,1.0
0xdffd82c8c82f2721aa801097801da54ee97cf607,0,1.0
0x82606546902f50a479e4e7455ca1fdddf2e5b9d5,0,1.0
0xb3161c5a8716fd4cee0245954af323e48c29ee90,0,1.0
0x61aa8d00e0ec664a0c0e8d650a613d9de2b6c1f8,0,1.0
0x510e2721ffa9ee6e2be662dbf95136508925c938,0,1.0
0xd116d1349c1382b0b302086a4e4219ae4f8634ff,1,1.0
0x9af2c6b1a28d3d6bc084bd267f70e90d49741d5b,1,1.0
0x12d02b5265560361e331bc25eee140093b4930fd,1,1.0
0xbb739f64faf5d6b202b110a7dcf36d8e4f0fda0d,0,1.0
0x1dc2ee8964dedd6d08ae26ae685eb19e54cd646c,1,1.0
0x7c45278715ea7cf3d6c2c7410aa2cd111b9f9e35,1,1.0
0xe714642afae7117ff522b20a87547de12c3d02dd,1,1.0
0x4cee97ddd88f0bec86dd4b4163ca499a9790c3df,0,1.0
0xc4c09770dc5b44f11ecb3ab78dfe563d28f03392,0,1.0
0x0290ea3c728981725689187763f6c63a68e192b8,0,1.0
0x3d6194dd8787aee37c00c69a42cbb340c86c896c,1,1.0
0x73ecfcf65d8a242a681cfb94d990c793fdd9dee3,0,1.0
0x46a18660f9ecfd82ac85d40f69f0e6f591e0bbd3,0,1.0
0x228426bc6ae3036bd1daffa29d64529963deafa0,1,1.0
0x62d2b2b80519bad0a452d9e41c47db1f8c6c056d,0,1.0
0x14aa7e4c75979fa9eed5365190727b28232adc7a,0,1.0
0xb066135b92a122225bf786c38bc5d2284be7a27e,1,1.0
0x210a5b9f359f8571a5ed09aad603b25940178ec3,0,1.0
0xc5c02655bbd508545b4e32ec88cef3aa5e741d87,1,1.0
0x009f0e67dbaf4644603c0660e974cf5e34726481,1,1.0
0xb4efd85c19999d84251304bda99e90b92300bd93,0,1.0
0x0c2a3fec0f46dc3591b45da2a3395a604ca0ba0f,0,1.0
0xb8d0c280183f274101183d4c0a6057087b43baa8,1,1.0
0x5728a65242c9b3f9d28888e511c7478a2c1bc5dd,1,1.0
0xb4fe1fe5f36f239b811be635622d3c5a92ad3cd0,1,1.0
0x559eecd43e7e9e9f9f9d5c72aaf855436c51f8d5,0,1.0
0xe5f166c0d8872b68790061317bb6cca04582c912,0,1.0
0x2c8d7634d0daf8db5c55b3ab0821df4a75b0913f,1,1.0
0xae66d00496aaa25418f829140bb259163c06986e,0,1.0
0x29946bc47b8e8a64562816bd6c62e9aa023dfb92,0,1.0
0xdecf7be29f8832e9c2ddf0388c9778b8ba76af43,1,1.0
0xd0e455d29209e699d58de614b70066207da1c9b2,1,1.0
0x9a9a676b0846993fdb4777316b6fc338fafe780c,1,1.0
0xbf8c75e09e459e122a974c1815314210adfeaa51,0,1.0
0x9f56eb881f1647e48f330c2b1539cd984f966737,0,1.0
0x89f3cda50198aca4adde4d2a1a32c6d378eef380,0,1.0
0x65f30f8dd20c707c1938ccad7416c7381e6eb9c8,1,1.0
0x65a8203aac8035a9d826359bc96b48c4bb8fbd9b,0,1.0
0x1a050d77003caee532df18d04d86b99ca15bf9e8,1,1.0
0xdcd85914b8ae28c1e62f1c488e1d968d5aaffe2b,0,1.0
0x9ea6d1976459a172f3610451adc46ebccc68ee49,0,1.0
0xa1bc88ffea01abb1a8c04b7e12a1e940dfab7772,0,1.0
0x1282adc3920f7926392d7ebeb44522d0296ae977,1,1.0
0xf88629b22dcd3b3eff99b63f7380bac3f939d8a8,1,1.0
0x90675a7eaaa3010c09e9bc9352d07d3c3077d955,0,1.0
0xa5449be2ac84c18f0503bc9cf063e3f474663767,0,1.0
0x4cf488387f035ff08c371515562cba712f9015d4,1,1.0
0x35b64d548e00566353d7e60370307619c7c5f408,1,1.0
0xd67ecb2c8f23d64d71a298d74c2bff5b4320f660,1,1.0
0x8c34f21b12c6293ae5ff831d7183b8163171905d,0,1.0
0x5888345b59b217cf76d30db57d435e0a3b19fed1,0,1.0
0xfd0b4154d3e167f407133083ed75247cf0305f1e,0,1.0
0x996fa957b5a5d83f29008aa0a11c9a209b3a5d8b,0,1.0
0xba0f677d7a058b3bedd314a9ff50f95a01173688,1,1.0
0x79e6bc55d801ee4ab1260ba1dfe30680324957be,1,1.0
0xd5a3a5f35e8db7740ff644752bce389fc958d5c1,1,1.0
0x50188d485742cc2c19c0290741db5eca2e27ad97,1,1.0
0x781ff41238f6ed9974061b8ffd4059723f92f894,1,1.0
0xc600251b7a1834c2c66384a38935ae75b6871bc2,1,1.0
0x3f27a0bb0f15390459295ab03dcc71062d8772b1,1,1.0
0x9488d07660eb7466b0269f043a19d9b5dfc914cc,1,1.0
0x2a1324fae438f31391b573cdf19a145373da8850,0,1.0
0x6f9783b5600ea75be8694fe721160b91e7588fef,0,1.0
0x3c01ddc7af41e6888cbd8d0398fe34a81c3c7f36,1,1.0
0x7cbfbe8b4872b2932446b90b7e3e03f6ae6e32da,1,1.0
0x3f2cc0a71c1d6362c8bcd485329655fab354fccb,0,1.0
0x35546c78ef39de8b3a93cc309d07150e31cf9c82,0,1.0
0x309fa4524b1b060c85afaeed2d5f494a2978f97f,0,1.0
0x744d70fdbe2ba4cf95131626614a1763df805b9e,0,1.0
0x5d80abb195f6e49e82f989b7aabb7eb53defc9bb,0,1.0
0x0ccc5899ed51ce1fd512acfa4dcdd5a8ae1d3ab7,1,1.0
0x33e9a859541169c27799ef663996b2b1106d070d,0,1.0
0x20827ab17e406d92e2c5cbc2948be0871e160d8c,1,1.0
0x425fdfc1c7d7220ad065c7d5a4909db2169b6c58,1,1.0
0x7f62ffa6b311b5cedec75e198b0d2f0ed3acf3a0,0,1.0
0x9ceaf86c4f96dadb746544f89675bc7f5f543c54,1,1.0
0xe810f80e3401f67e5cb2dd803599bfc9d3bffcb9,1,1.0
0xd1fce0e6272c1129194dd6eaf9b1451e5b49c9da,1,1.0
0x7627de4b93263a6a7570b8dafa64bae812e5c394,1,1.0
0xed2a2294bd1045b96386d21d22a13b343140bf9d,1,1.0
0xf428830f1573ff1d13b7b35d0cbde96da1432ec6,1,1.0
0x4f1ff4e15936ee10851f397900345b84dcc23836,0,1.0
0x4853f3f995b2922179af67329ee4c3e507e53bb3,0,1.0
0xb7797fdc3fc1fd45cbb091a3add7bd800d61be03,1,1.0
0x9998db897783603c9344ed2678ab1b5d73d0f7c3,1,1.0
0x847f2f9f21b14a60fda7e2e32a31766cfed04dd5,0,1.0
0x47d752f8838d301704bd8ed4c8ecbbe30c668fe9,0,1.0
0x97d25fc9024c689320dafbd9bbca8861ab669ccd,1,1.0
0x9610a9c2b77e931ce33456b51db1ff8c12557f19,1,1.0
